Club Speed (mph),Attack Angle (deg),Club Path (deg),Club Face (deg),Face to Path (deg),Ball Speed (mph),Smash Factor,Launch Angle (deg),Launch Direction (deg),Backspin (rpm),Sidespin (rpm),Spin Rate (rpm),Spin Rate Type,Spin Axis (deg),Apex Height (ft),Total Distance (yards),Total Deviation Angle (deg),Total Deviation Distance (yards),Air Density (g/L),Temperature (F),Air Pressure (kPA),Carry Distance (yards),Carry Deviation Angle (deg),Carry Deviation Distance (yards)
90.12616321,-2.31,2.88,-2.86,-5.74,122.3827825,1.357905165,14.98999977,-1.99000001,4374.300293,827.3234253,4451.850098,Measured,-10.71000004,81.332024,179.4181951,-7.289999962,-22.77996492,1.19012,71.6,101.33,179.4181951,-7.289999962,-22.77996492
88.26950608,-2.13,2.7,6.66,3.96,111.37706,1.261784108,16.38999939,5.809999943,2260.307617,1134.839722,2529.199951,Measured,-26.65999985,56.00393601,179.4291419,-3.190000057,-9.973753156,1.19012,71.6,101.33,160.1924713,-2.109999895,-5.916447777
94.5329277,-2.1,3.99,3.2,-0.79,124.1275986,1.313062037,16.15999985,3.130000114,4517.663574,279.4779663,4526.299805,Measured,-3.539999962,93.04462143,192.3556424,1.590000033,5.358705266,1.19012,71.6,101.33,182.2834566,1.669999957,5.314960776
,,,,,0.022369362,-0.01,,-5.800000191,4517.663574,279.4779663,4526.299805,Measured,-3.539999962,0.0,0.0,-4.650000095,0.0,1.19012,71.6,101.33,0.0,-95.55999756,0.0
82.87848962,4.62,2.81,1.77,-1.04,114.1061165,1.376788079,13.14000034,1.799999952,1315.063232,1018.597839,1663.410034,Measured,-37.75999832,33.62860892,173.7970234,-6.760000229,-20.43963313,1.19012,71.6,101.33,146.3145158,-5.300000191,-13.51705999
90.70776664,-5.23,-1.59,0.93,2.52,117.6852197,1.297410619,9.81000042,0.569999993,1541.446899,1080.937378,1882.680054,Measured,-35.04000092,24.2125988,170.4943065,-7.230000019,-21.44575745,1.19012,71.6,101.33,139.7419059,-6.150000095,-14.98250198
83.75089477,0.13,-1.06,6.64,7.7,108.647995,1.297275633,13.31999969,5.320000172,828.6806641,163.9328766,844.7399902,Measured,-11.18999958,27.16535345,160.7392779,4.480000019,12.56561655,1.19012,71.6,101.33,132.0538058,4.21999979,9.711286214
91.64727989,-3.34,0.99,-9.64,-10.63,125.4250172,1.368562355,5.420000076,-7.800000191,2664.79248,667.3721313,2747.090088,Measured,-14.06000042,20.40682346,156.8460172,-11.90999985,-32.38189043,1.19012,71.6,101.33,156.8460172,-11.90999985,-32.38189043
94.68951324,-4.54,0.83,-8.56,-9.39,134.0372185,1.415544488,4.449999809,-6.929999828,2742.260254,953.3462524,2903.25,Measured,-19.17000008,20.99737564,169.6303594,-12.88000011,-37.80621139,1.19012,71.6,101.33,169.6303594,-12.88000011,-37.80621139
91.04330709,-3.24,2.74,-3.08,-5.82,123.4565109,1.356019622,10.44999981,-2.190000057,2996.289795,223.7144928,3004.629883,Measured,-4.269999981,48.95013148,190.4855563,-3.980000019,-13.23272133,1.19012,71.6,101.33,179.2322828,-3.819999933,-11.93132092
89.72351467,-1.82,2.16,-6.61,-8.77,121.3090541,1.352031901,7.690000057,-5.159999847,3159.16333,342.0792236,3177.629883,Measured,-6.179999828,33.16929021,176.4763726,-7.619999886,-23.39238778,1.19012,71.6,101.33,163.2217848,-7.380000114,-20.9755034
87.30762348,-1.19,1.72,-3.08,-4.8,117.7075853,1.34819367,15.26000023,-2.309999943,2007.338135,831.0561523,2172.570068,Measured,-22.48999977,55.97112686,176.2795302,-9.010000229,-27.59186302,1.19012,71.6,101.33,176.2795302,-9.010000229,-27.59186302
89.65640659,0.12,5.1,-2.87,-7.97,118.4905181,1.321606817,15.22999954,-1.720000029,1653.751221,1473.438599,2214.929932,Measured,-41.70000076,48.68766454,165.4746255,-12.64000034,-36.20953698,1.19012,71.6,101.33,165.4746255,-12.64000034,-36.20953698
89.99194703,-2.6,-0.55,-1.4,-0.85,121.2866885,1.347750465,13.13000011,-1.220000029,1630.539673,1821.738403,2444.870117,Measured,-48.16999817,39.07480265,157.3818938,-13.26000023,-36.10017314,1.19012,71.6,101.33,157.3818938,-13.26000023,-36.10017314
86.27863278,-0.65,0.09,13.5,13.41,96.50143027,1.118485854,15.68999958,11.10000038,835.1842041,1033.577759,1328.839966,Measured,-51.06000137,26.96850481,138.0030648,3.650000095,8.770779153,1.19012,71.6,101.33,108.5520583,4.730000019,8.945757114
84.73514674,-2.47,-0.25,-1.41,-1.16,125.5144967,1.481256616,10.67000008,-1.190000057,2685.691895,2517.625732,3681.219971,Measured,-43.15000153,38.87795401,160.4221374,-15.53999996,-42.98994026,1.19012,71.6,101.33,160.4221374,-15.53999996,-42.98994026
86.88260558,-2.18,3.6,3.09,-0.51,116.9694008,1.346292506,13.31999969,2.99000001,2154.581787,1233.441284,2482.659912,Measured,-29.79000092,45.47243982,175.5249344,-6.210000038,-18.97419114,1.19012,71.6,101.33,162.4671889,-5.5,-15.56211673
74.91499642,9.66,8.32,11.41,3.09,107.0373982,1.428784666,15.46000004,10.40999985,2171.905029,1221.30957,2491.73999,Measured,-29.35000038,45.80052506,159.6566114,2.019999981,5.621172207,1.19012,71.6,101.33,146.434814,2.559999943,6.528871162
84.77988547,1.14,0.63,9.8,9.17,104.7109909,1.235092385,16.95999908,8.130000114,1251.085449,602.3756714,1388.550049,Measured,-25.70999908,42.88057643,162.6531012,3.25,9.219160439,1.19012,71.6,101.33,144.7287799,3.549999952,8.956692454
72.72279885,8.18,1.14,5.42,4.28,105.4715496,1.450323024,14.38000011,4.590000153,1599.29187,885.0429077,1827.849976,Measured,-28.95999908,35.62992013,179.6259843,-3.269999981,-10.25809286,1.19012,71.6,101.33,137.4234511,-1.360000014,-3.269903772
87.79974946,-3.1,-0.14,1.92,2.06,115.1127395,1.311082779,13.27999973,1.559999943,2613.63208,952.8344727,2781.899902,Measured,-20.03000069,48.95013148,178.6635992,-5.510000229,-17.15879219,1.19012,71.6,101.33,163.2873989,-4.849999905,-13.8013997
72.43199714,-4.04,-4.71,3.64,8.35,78.85200429,1.08863496,3.309999943,2.400000095,79.08862305,-3512.149658,3513.040039,Measured,88.70999908,0.688976356,65.73709603,4.900000095,5.610236346,1.19012,71.6,101.33,18.11023564,4.980000019,1.574803212
71.80565497,-0.18,-6.57,-4.63,1.94,92.47494665,1.287850472,26.12999916,-4.619999886,5454.644531,315.4680176,5463.759766,Measured,-3.309999943,80.74147182,129.9212632,-4.960000038,-11.23140907,1.19012,71.6,101.33,121.3910761,-6.579999924,-13.89982506
75.11632069,-0.81,-6.72,-4.11,2.61,88.60504789,1.179571191,25.06999969,-4.21999979,4354.625,-399.3674011,4372.899902,Measured,5.239999771,68.37270391,127.6465455,-4.0,-8.902012624,1.19012,71.6,101.33,118.0446221,-2.640000105,-5.435257863
80.05994989,-3.64,-6.6,3.6,10.2,90.70776494,1.132998023,24.37000084,2.130000114,5855.086426,-2816.604248,6497.330078,Measured,25.69000053,67.94619122,118.2852184,13.31999969,27.25284348,1.19012,71.6,101.33,113.9435722,13.06999969,25.76552872
68.51735863,6.96,-6.88,17.75,24.63,73.93074275,1.079007484,25.18000031,13.72000027,4021.71582,-4027.334961,5691.540039,Measured,45.04000092,38.97637833,85.76115285,27.59000015,39.72003466,1.19012,71.6,101.33,80.48993709,26.67000008,36.13298438
77.93486042,-5.0,-6.51,-7.48,-0.97,96.88171388,1.243111406,24.37999916,-6.960000038,6582.606934,-217.217392,6586.189941,Measured,1.889999986,84.5472456,132.9286998,-5.099999905,-11.82196021,1.19012,71.6,101.33,125.6124241,-6.960000038,-15.2230972
82.18503937,-4.63,-6.46,19.0,25.46,91.0656744,1.108056589,17.28000069,14.80000019,5182.341309,-1050.592041,5287.759766,Measured,11.46000004,45.73490676,129.5931759,20.29000092,44.9365706,1.19012,71.6,101.33,113.9982479,20.02000046,39.03105712
78.18092341,-2.32,-6.62,-5.5,1.12,89.76825579,1.148211762,24.09000015,-5.349999905,4216.714355,726.0795288,4278.77002,Measured,-9.770000458,66.07611348,124.9562578,-9.079999924,-19.7287849,1.19012,71.6,101.33,119.4444458,-9.390000343,-19.48818864
85.38385827,-0.8,-8.01,-12.75,-4.74,100.1476388,1.172910675,25.11000061,-11.47999954,4466.978027,1378.48999,4674.839844,Measured,-17.14999962,86.67979028,137.6749775,-20.20999908,-47.56124418,1.19012,71.6,101.33,137.6749775,-20.20999908,-47.56124418
84.01932713,-5.42,-8.77,22.19,30.96,90.59591983,1.07827476,14.72000027,17.12999916,3875.527832,-156.3347778,3878.679932,Measured,2.309999943,34.67847669,123.3158379,18.45999908,39.05292988,1.19012,71.6,101.33,112.7624679,18.54999924,35.85958105
90.23801002,-5.79,-3.74,2.39,6.13,103.5925228,1.147992101,14.71000004,1.5,1530.030396,-301.8442688,1559.52002,Measured,11.15999985,35.92519622,153.5870543,4.110000134,10.99081386,1.19012,71.6,101.33,138.8451434,3.720000029,9.000436945
85.83124553,-3.77,-1.29,-5.08,-3.79,107.5071613,1.252541083,16.46999931,-4.329999924,1368.925049,604.90979,1496.619995,Measured,-23.84000015,44.29133858,167.8696413,-9.670000076,-28.20428797,1.19012,71.6,101.33,151.3998277,-9.229999542,-24.26727967
70.12795276,9.29,2.07,8.12,6.05,103.0109145,1.468899497,15.28999996,6.929999828,1462.200195,-20.92799759,1462.349976,Measured,0.819999993,37.33595838,159.8643839,7.320000172,20.37401483,1.19012,71.6,101.33,140.62773,7.230000019,17.70559988
86.52469578,-5.97,-2.27,-4.97,-2.7,119.922156,1.385987606,11.15999985,-4.360000134,3938.798096,154.067276,3941.810059,Measured,-2.24000001,55.51181127,179.7025452,-5.619999886,-17.60717452,1.19012,71.6,101.33,171.5113756,-5.53000021,-16.52449656
86.92734431,-5.29,-4.73,1.26,5.99,107.372942,1.235203294,15.14999962,0.439999998,615.2681885,492.570282,788.1500244,Measured,-38.68000031,30.38057818,170.0568679,-4.710000038,-13.96544232,1.19012,71.6,101.33,131.1789118,-3.059999943,-6.999125214
87.19577666,-4.22,-1.01,1.23,2.24,125.5368623,1.439712646,11.88000011,0.889999986,3699.113525,438.4735718,3725.01001,Measured,-6.760000229,65.4855613,186.5594886,-2.0,-6.496063055,1.19012,71.6,101.33,186.5594886,-2.0,-6.496063055
87.06156049,-3.26,4.15,-3.49,-7.64,118.1102345,1.356628963,3.359999895,-2.349999905,1606.858154,-907.6362305,1845.47998,Measured,29.45999908,4.166666604,149.5625487,2.150000095,5.610236346,1.19012,71.6,101.33,79.15572753,0.709999979,0.984251942
67.66732283,-1.81,2.99,3.36,0.37,80.55207212,1.190413168,18.39999962,3.140000105,7351.32666,398.133606,7362.100098,Measured,-3.099999905,38.68110224,104.5166226,2.339999914,4.265091968,1.1315252,69.692,95.99,95.25371662,2.25,3.740157564
75.42949177,-3.49,-0.15,-1.34,-1.19,85.94308824,1.139383101,26.51000023,-1.120000005,4121.360352,-128.0789185,4123.350098,Measured,1.779999971,67.38845445,126.5966778,-0.550000012,-1.224846899,1.1315252,69.692,95.99,115.2887119,-0.600000024,-1.213910777
76.41374374,-1.93,3.79,-0.76,-4.55,87.17341003,1.140807998,24.56999969,-0.150000006,6697.168457,321.6880798,6704.890137,Measured,-2.75,66.63385652,118.0446221,-1.350000024,-2.777777736,1.1315252,69.692,95.99,111.4720038,-1.269999981,-2.482502166
80.19416607,-4.72,1.96,2.05,0.09,93.86184477,1.170432332,24.95000076,1.929999948,7062.812988,-646.4952393,7092.339844,Measured,5.230000019,80.28214998,128.7292203,4.570000172,10.24715648,1.1315252,69.692,95.99,121.9925668,4.510000229,9.601924467
80.12705798,-2.49,5.41,5.14,-0.27,106.4781641,1.328866512,2.900000095,4.900000095,2409.335205,-1146.098267,2668.040039,Measured,25.44000053,2.952755827,83.00525101,9.039999962,13.04680698,1.1315252,69.692,95.99,75.26246686,8.210000038,10.75021864
78.65068003,-3.7,2.4,4.08,1.68,93.70525991,1.191410677,15.27999973,3.650000095,6159.209961,-1646.899292,6375.589844,Measured,14.97000027,42.88057643,128.127738,9.699999809,21.58792626,1.1315252,69.692,95.99,118.0555522,9.520000458,19.52099779
81.13367931,-1.94,4.09,2.6,-1.49,95.02505266,1.171215868,21.03000069,2.650000095,7464.11084,-74.25823212,7464.47998,Measured,0.569999993,69.02887439,131.2992099,3.180000067,7.2834644,1.1315252,69.692,95.99,123.7314079,3.170000076,6.85695536
82.72190408,-2.9,0.03,,38.04,78.06908001,0.943753421,5.639999866,31.28000069,2640.473145,-8482.793945,8884.25,Measured,72.70999908,2.296587887,58.4755044,41.63000107,38.84514486,1.1315252,69.692,95.99,31.34295696,37.45000076,19.06168012
79.56782391,-5.42,0.46,-2.95,-3.41,103.9727978,1.306719132,14.59000015,-2.369999886,4759.250488,-87.22756958,4760.049805,Measured,1.049999952,52.06692876,154.8556497,-2.25999999,-6.113298505,1.1315252,69.692,95.99,142.4868693,-2.089999914,-5.20559955
82.09556192,-3.53,-1.36,-10.89,-9.53,110.4822821,1.34577655,15.23999977,-9.119999886,4436.494141,1829.496704,4798.910156,Measured,-22.40999985,58.36614474,158.9348226,-19.15999985,-52.17628946,1.1315252,69.692,95.99,152.2528447,-18.81999969,-49.10323876
80.14942734,-3.07,1.13,-2.0,-3.13,91.3341129,1.139547916,16.60000038,-1.5,4300.86377,714.3172607,4359.779785,Measured,-9.430000305,41.69947519,126.8263355,-4.75,-10.50962342,1.1315252,69.692,95.99,118.0227452,-4.599999905,-9.470690997
83.41535433,-3.63,3.2,7.02,3.82,83.7508917,1.004022489,15.57999992,6.170000076,1778.318726,266.7235107,1798.209961,Measured,-8.529999733,24.24540639,123.1736628,4.71999979,10.12685939,1.1315252,69.692,95.99,95.16622555,4.900000095,8.125546619
79.70204009,-5.8,-1.76,-9.31,-7.55,107.372942,1.347179343,11.82999992,-7.860000134,4208.912598,1564.444336,4490.259766,Measured,-20.38999939,39.50131221,152.4606339,-16.10000038,-42.29002424,1.1315252,69.692,95.99,139.6544149,-15.40999985,-37.11723384
79.47834646,-5.43,0.75,-0.34,-1.09,108.2677199,1.362229145,16.35000038,-0.180000007,5664.537598,-357.3750305,5675.799805,Measured,3.609999895,68.9632561,161.0345582,1.580000043,4.440069929,1.1315252,69.692,95.99,150.5358638,1.429999948,3.751093686
,,,,,117.0141405,-52.31000137,13.30000019,-4.369999886,2863.233398,853.0228271,2987.600098,Measured,-16.59000015,51.77165267,183.8582624,-10.52999973,-33.59579977,1.1315252,69.692,95.99,169.9365698,-10.06000042,-29.69160063
84.80225483,-3.65,3.16,7.61,4.45,116.4325323,1.372988637,16.84000015,6.639999866,4830.192383,-1225.815063,4983.310059,Measured,14.23999977,79.79002525,178.2261606,14.03999996,43.23053235,1.1315252,69.692,95.99,166.5791856,13.77999973,39.66535483
81.91660702,-3.64,1.61,5.47,3.86,102.1161451,1.246586606,16.96999931,4.699999809,4984.307129,-1227.030762,5133.120117,Measured,13.82999992,58.56299338,149.1032331,10.85999966,28.09492622,1.1315252,69.692,95.99,139.2388448,10.56000042,25.52493455
85.31675018,-4.24,-1.92,-3.13,-1.21,79.81388758,0.935500795,11.80000019,-2.809999943,4888.660645,-2316.080566,5409.549805,Measured,25.35000038,16.92913336,98.19553906,4.820000172,8.256780611,1.1315252,69.692,95.99,79.49475333,3.089999914,4.286964213
82.18503937,-3.17,0.13,-1.13,-1.26,111.5560105,1.357376128,14.34000015,-0.910000026,3325.020264,84.7458725,3326.100098,Measured,-1.460000038,54.95406824,183.1036665,-1.409999967,-4.505686664,1.1315252,69.692,95.99,161.5704347,-1.470000029,-4.144794359
89.3432355,-0.82,2.73,8.18,5.45,122.8301715,1.374812215,8.300000191,7.059999943,3916.417236,-79.30190277,3917.219971,Measured,1.159999967,41.33858393,180.347773,7.900000095,24.79221356,1.1315252,69.692,95.99,168.9413777,7.760000229,22.81277407
91.22226199,-2.37,2.05,9.28,7.23,95.65139209,1.048553171,14.80000019,7.880000114,7253.030762,-2351.055664,7624.560059,Measured,17.95999908,44.32414773,128.6745447,16.03000069,35.5314979,1.1315252,69.692,95.99,118.394578,15.71000004,32.06474157
85.22727273,-3.92,0.03,-9.26,-9.29,89.07480247,1.045144349,12.39999962,-7.599999905,4983.877441,-358.997406,4996.790039,Measured,4.119999886,27.29658693,117.2244121,-6.489999771,-13.25459305,1.1315252,69.692,95.99,104.6806663,-6.599999905,-12.04068267
89.11954188,-2.14,1.74,4.02,2.28,121.5551185,1.363955827,11.31000042,3.519999981,5142.047852,-4.487284184,5142.049805,Measured,0.050000001,62.89370104,177.8761963,3.549999952,11.02362196,1.1315252,69.692,95.99,172.1019194,3.769999981,11.3298334
90.41696492,-2.48,1.67,-22.67,-24.34,28.96832456,0.320385943,50.18999863,-18.40999985,4043.583252,269.2833862,4052.540039,Measured,-3.809999943,16.63385883,18.81014957,-19.18000031,-6.17891524,1.1315252,69.692,95.99,16.95100612,-19.46999931,-5.653980836
89.65640659,-1.87,2.03,7.36,5.33,100.7292385,1.123502964,13.0,6.300000191,729.4595947,1082.690552,1305.5,Measured,-56.02999878,20.0459322,162.9593116,-1.429999948,-4.057305379,1.1315252,69.692,95.99,101.6732297,0.660000026,1.159230034
90.26037938,-1.29,1.36,24.33,22.97,97.37383406,1.078810379,13.21000004,20.15999985,1561.112183,435.5766602,1620.73999,Measured,-15.59000015,25.45931834,146.0848664,17.18000031,43.14304545,1.1315252,69.692,95.99,114.8731419,17.80999947,35.12685797
93.1460272,-4.11,-0.57,-1.6,-1.03,122.740692,1.317723317,9.739999771,-1.379999995,1919.560303,1767.600952,2609.429932,Measured,-42.63999939,27.13254743,185.1268578,-13.10000038,-41.96194109,1.1315252,69.692,95.99,145.2537263,-11.01000023,-27.7449703
91.69201861,-4.59,3.4,1.92,-1.48,111.91392,1.220541566,11.14999962,2.0,829.7767944,1292.509888,1535.939941,Measured,-57.29999924,19.38976328,161.8000842,-6.639999866,-18.7117242,1.1315252,69.692,95.99,113.35302,-4.659999847,-9.208224055
88.42609162,-6.28,-1.95,-0.19,1.76,123.1209756,1.392360256,8.220000267,-0.400000006,5353.540527,-252.4665527,5359.490234,Measured,2.700000048,49.21259843,187.9155751,0.800000012,2.62467202,1.1315252,69.692,95.99,169.269465,0.790000021,2.329396451
93.39209019,-4.34,0.77,-2.84,-3.61,104.8004619,1.122155652,10.68999958,-2.230000019,4183.299316,-244.8704529,4190.459961,Measured,3.349999905,34.5144372,153.6635985,-1.100000024,-2.941819835,1.1315252,69.692,95.99,136.2860922,-1.179999948,-2.821522226
93.48156764,-2.82,1.93,4.7,2.77,131.4423728,1.406077969,7.159999847,4.099999905,4329.143555,-596.0981445,4369.990234,Measured,7.840000153,47.14566892,196.0957979,7.71999979,26.33420814,1.1315252,69.692,95.99,183.7707713,7.579999924,24.24540691
93.19076593,-1.58,3.05,2.99,-0.06,130.3239046,1.398463714,7.340000153,2.839999914,4713.628418,4.113417149,4713.629883,Measured,-0.050000001,50.13123272,201.3232681,2.160000086,7.589676353,1.1315252,69.692,95.99,182.7427888,2.950000048,9.405074783
94.21975662,-3.44,1.18,3.89,2.71,116.656231,1.238129191,9.25,3.339999914,1610.086426,1993.265259,2562.320068,Measured,-51.06999969,19.12729634,159.9846821,-8.149999619,-22.69247594,1.1315252,69.692,95.99,121.3582691,-5.889999866,-12.44531946
96.07641374,-4.54,2.19,8.49,6.3,123.9933794,1.290570438,4.820000172,7.25,3436.348145,253.5556183,3445.689941,Measured,-4.21999979,21.09579996,175.4265132,5.880000114,17.95713044,1.1315252,69.692,95.99,153.258967,6.079999924,16.2401579
98.53704366,-3.86,3.74,6.27,2.53,109.2072291,1.108286032,14.32999992,5.619999886,773.0825806,351.4995728,849.2399902,Measured,-24.45000076,30.01968379,171.7300949,2.660000086,7.972440903,1.1315252,69.692,95.99,135.4440053,3.269999981,7.731846207
89.99194703,-1.87,-0.17,-6.62,-6.45,87.59842486,0.973402929,21.12999916,-5.460000038,8927.286133,1540.405518,9059.209961,Measured,-9.789999962,57.41469816,109.7003473,-10.21000004,-19.43350881,1.1315252,69.692,95.99,107.3490854,-10.14000034,-18.89763855
94.13027917,-3.2,1.66,5.01,3.35,120.0340011,1.27519011,10.40999985,4.320000172,3850.235107,1041.757446,3988.679932,Measured,-15.14000034,47.57217848,192.4322033,-2.130000114,-7.141295068,1.1315252,69.692,95.99,167.519677,-1.25,-3.6417322
78.31513958,-6.27,1.6,-3.57,-5.17,102.27273,1.305912631,9.229999542,-2.730000019,3906.564941,-393.3703918,3926.320068,Measured,5.75,21.45669279,162.3031536,-1.070000052,-3.018372693,0.9508776,69.692,80.74,120.7130329,-1.429999948,-3.00743657
74.13206872,-6.09,3.4,,33.3,68.13707741,0.919130932,30.54999924,30.56999969,2414.684082,-1540.101318,2864.02002,Measured,32.52999878,43.0118099,89.34820314,37.95000076,54.95406824,0.9508776,69.692,80.74,81.02580527,37.72000122,49.57349282
71.31352899,-6.07,-1.14,0.24,1.38,88.06817943,1.234943505,13.52000046,0.050000001,4746.83252,-1550.587158,4993.669922,Measured,18.09000015,25.59055181,125.2515297,5.179999828,11.30796167,0.9508776,69.692,80.74,102.4825012,4.400000095,7.852143294
72.07408733,-4.61,0.26,,30.65,65.47512629,0.908441976,17.89999962,25.42000008,3288.906982,-2445.230713,4098.299805,Measured,36.63000107,16.46981621,80.22747223,32.25,42.8149623,0.9508776,69.692,80.74,59.82064825,31.12000084,30.91644844
78.09144596,-3.7,0.52,-1.02,-1.54,86.86024032,1.112288795,27.40999985,-0.769999981,7741.762207,-191.9085846,7744.140137,Measured,1.419999957,73.95013424,122.178479,-0.289999992,-0.623359572,0.9508776,69.692,80.74,115.5730537,-0.319999993,-0.645231817
73.68468146,-4.36,0.75,-9.49,-10.24,69.68056464,0.945658762,6.550000191,-7.699999809,5918.473633,-815.9923706,5974.459961,Measured,7.849999905,3.93700803,79.72441112,-6.5,-9.022309711,0.9508776,69.692,80.74,42.20253735,-6.840000153,-5.030621068
73.57283465,-5.42,1.89,-1.58,-3.47,87.97870846,1.195804251,27.14999962,-1.059999943,5795.522461,385.9541626,5808.359863,Measured,-3.809999943,73.35958205,131.2007887,-2.539999962,-5.818022935,0.9508776,69.692,80.74,121.3801376,-2.470000029,-5.227471796
